iterations,root_rewards_1,root_rewards_2
175,6.1492267697662735,6.761615658366329
176,6.155029970571523,6.766288323495326
177,6.157893571485021,6.770940158246919
178,6.163079404126228,6.77669255888791
179,6.168802997588741,6.78150712389592
180,6.173932707319083,6.790159852128014
181,6.176773276744418,6.796210773637247
182,6.179605800184878,6.805849936080956
183,6.182092945226191,6.812606946754195
184,6.188648487881218,6.8216848077219385
185,6.191526410069188,6.829488466329029
186,6.194090068261426,6.834975183957845
187,6.200693474177825,6.8404078396951205
188,6.203233768229593,6.844366094644739
189,6.205083855089612,6.850407865856419
190,6.20831368063385,6.859152780061684
191,6.213245152978778,6.864110604431669
192,6.215976368594536,6.870058888450673
193,6.221405868627611,6.874509005827802
194,6.228124590452662,6.879580735546403
195,6.230723600284291,6.882037948207824
196,6.2373802165522765,6.888533936336349
197,6.243704742014248,6.893098085880222
198,6.24898615035463,6.900040107907526
199,6.254239811898957,6.90928332686358
