iterations,root_rewards_1,root_rewards_2
0,0.9385142657450344,1.4294934190932582
1,1.4302182582222913,2.054688042366813
2,1.9074354150062536,2.3333370777955618
3,2.2291508992266302,2.5553470147593607
4,2.3414447174589936,2.848086700197951
5,2.5612831177694293,3.1828394073342534
6,2.741395156015473,3.305836504510163
7,2.842399365328664,3.4742377753598976
8,2.957380587006144,3.5740711962884077
9,3.0604939856040847,3.777286365115239
10,3.102422280910633,3.8620126210378105
11,3.126059766538293,3.959020229131556
12,3.2323924165504296,4.06317596151856
13,3.3383345430654323,4.157038605626274
14,3.400579765681516,4.196578335598059
15,3.467985993427878,4.222502179694173
16,3.531134133198063,4.304348906958498
17,3.5575280137561784,4.361265605166578
18,3.5950162144072735,4.400248593739935
19,3.65083737272742,4.429861556473287
20,3.7151093714756653,4.486824419623514
21,3.7647678065721224,4.511139654910656
22,3.812076505740648,4.537384358451579
23,3.832069909811339,4.594598349753435
24,3.8763665839691868,4.628592339041893
25,3.895126660066485,4.662818454839129
26,3.9203661800853635,4.701831790172765
27,3.955622827006466,4.760413865195045
28,4.003405367780886,4.775259747474415
29,4.04900848026306,4.8326799037417825
30,4.084819025757373,4.86977046923428
31,4.100075974992306,4.91268509828161
32,4.141562903068757,4.943922260588642
33,4.1559842572918075,4.961222476294921
34,4.183942289349077,4.990540792997073
35,4.222154694774219,5.044060492906829
36,4.248345843564146,5.072048449898481
37,4.273868487744615,5.087283945460817
38,4.2987559055916105,5.096477316116491
39,4.326761884699061,5.1202273239378675
40,4.35400484939542,5.137995620718863
41,4.386336775815474,5.161417791975279
42,4.408606058970039,5.185816812044925
43,4.439245999347344,5.206063318837208
44,4.463625655248884,5.231182009110154
45,4.474096832652923,5.258961154168321
46,4.4976512283074905,5.313692922272862
47,4.520663557959964,5.3338611026932155
48,4.548099574289982,5.3476292836480654
49,4.574802912661981,5.359113559970489
50,4.593282073413235,5.371415603155775
51,4.618820672467602,5.395399912648575
52,4.643723260601892,5.401895145501384
53,4.66363903159071,5.4165634163427985
54,4.687463064268028,5.42722269503134
55,4.7107326948933625,5.430356415208124
56,4.726882082296306,5.469642474371065
57,4.749262279051824,5.483387428422585
58,4.764805990847472,5.488865520092761
59,4.786362246603712,5.498933900646702
60,4.801344072517314,5.508525650470807
