LS,UCT,UCT VC,MENTS,MENTS VC
3.0380718573081564,1.4389497528688775,2.352693963074733,4.153370092951629,5.761780529069631
2.9307319688631273,0.9115371668712795,0.0,3.514475090725142,5.7571417515373735
3.0364279937701752,2.0973363099708546,5.5376508277099195,3.1623191298079902,3.11957480442868
2.9307962845160382,2.0004712366741115,2.439571145383182,3.8567799294677663,5.821848365344552
2.9570150162638256,5.373405319896355,4.345223981957613,3.7505574607606675,3.5220110595636864
2.949406017128059,4.406548590698582,4.2863415682971535,3.502855015735202,4.228577357693778
3.094347286986347,1.483129265158027,4.6181778231742765,5.156693743266191,2.470609315716608
3.009095090636216,4.886828201251031,7.164000975143216,2.8626143631129697,6.055571539366806
3.0189329434490935,4.376682130890028,2.736667446764061,6.362349862848763,3.5356133597513537
2.9921199022609875,3.299371897382674,4.688649426588265,3.7321885799022887,5.852947141186775
2.9984443222977384,4.550427782800488,5.150477034280421,5.6220318719747695,3.680541518205292
2.99632724336699,3.7079667767582976,2.8939017969497094,5.055123067139437,3.9278999705232085
3.0155885248911085,5.348653569815083,2.1657056562629444,4.937688531284897,4.0908734636063375
2.9962865286190348,2.48077127839177,1.8011092549901626,1.1144548596489683,5.008130080472389
2.8809040031750235,1.6584063926714085,2.2650099673452537,2.439549201946164,4.255369570562136
3.1507688780804157,3.0547229027670575,4.13909059074024,3.791566015809053,4.560136180958244
2.9164376585001373,3.526963222291755,5.291400757055399,5.363752510888043,3.776836557775331
2.9752389369329784,8.924747991579808,2.6083480453470376,3.486737074131584,2.7999886415891044
2.9521589248692357,4.112365633606386,2.7711186407772423,2.145201708341957,5.289627705602642
3.1253671072965554,3.6353221641589233,1.950116578243243,4.651950886964189,7.8167196416571
2.9089695445485964,7.127262912818102,3.462544387115196,4.432385098704797,4.36789528782794
3.00381227633515,6.466008596533433,1.7124962473489527,4.626907257756633,3.2682291392342027
2.96356895962684,4.03327627156964,1.6512771678966383,3.133755018736185,2.3207885012770957
3.0779717302771843,3.5288213622815547,6.768786335821138,5.715272209529948,5.049552300627381
2.9380595347289074,3.913194601268847,3.278741772835172,5.040424121461594,3.66584690351565
2.960849458379817,6.577923297231466,2.303264798263222,5.276905747085435,3.878862969741107
2.911989760024043,3.3734133805378743,3.5338191508863623,2.3271921968218257,7.316623750354768
3.0009148092554576,1.3074916887877892,6.529334090453771,2.9949858579905877,2.981193001798351
2.945228476571438,2.4440088985332435,2.799295805383424,3.0,5.822133809860052
2.937378064539338,3.2916749145385875,3.224300902448382,4.036863722373063,5.570108450062968
2.813285111397209,6.850906141522183,3.9028547614165117,1.7519886231135855,3.2781411887173544
3.0056172706925257,1.7162945711104474,4.477892974467167,6.653257858728059,2.980275144846889
3.02255685196748,3.0578760069175317,4.446590109625134,4.60890413960222,7.081005888511283
2.994426593997598,3.5849650609041923,3.6936673540908505,8.220017491216593,3.726105687367367
3.0651658995357822,3.210023097465335,2.1517913538650477,3.014597995358802,5.1132010375700645
3.033167384659263,2.298398779619929,4.482852245434499,4.804501362308427,4.491586826252734
3.0657650728980466,4.203794580955664,4.067865139085416,4.507120600511085,5.487844681381308
2.93966070959586,3.1914734943751277,3.5555280456278755,3.272462247444887,5.1046896542532405
2.9640773386793846,2.6245761181790392,1.9367782175145303,3.727902609912995,3.2155038602154065
3.1141993253052096,3.09504202933271,1.3484820847751404,3.0,3.427505359648828
2.8632566688628813,1.4956409185740833,3.8983683391098705,5.09246060634681,3.3686662472012063
3.1261768964061014,6.34415010039239,4.433482572681227,2.4654236959428015,3.53553148224818
2.9041328445328345,2.0807676585117463,2.9131827861091395,3.7099050985057502,6.828213697277498
3.0993546420780356,0.984585082094819,3.9971481817944188,5.336832086765556,3.3173275959736284
2.9967302096773603,4.406274331532703,2.9188949945780163,2.8746114596312387,3.883457873340621
3.109049972714927,4.102298060828385,3.6134410733212015,4.582894529650888,3.6916571355685583
3.1177394033024197,4.424640207781874,3.7888478479237477,5.675973436486716,3.591762562013866
2.992674960974738,4.348232343324614,8.017996743731155,1.6949907370325246,3.9489030209841314
3.0535787939106633,2.6996648929101656,1.137088318140088,3.409598257572938,2.923330233787034
3.0651853029539033,2.4221073099070516,2.849073388506447,2.5944870338013777,3.737043708146972
2.9813928340466864,4.750872593194133,5.3976830887941425,5.408588208112818,3.551345928476062
3.0723253112495645,2.4844684046767203,3.574622286831568,5.9388753359014075,6.697220289599443
3.010287396529857,1.332778654652734,2.568967295287595,5.302326253181649,4.539230450644409
3.0554959333609695,5.376944935853395,4.370045112100309,5.228481394878466,7.66533437745505
2.9657538905560776,5.314343634670507,4.9204551806236285,3.3769706135452466,5.105298760766253
3.12381507429569,4.20271179224401,2.260944302372586,4.678597510125325,3.6839873624332924
2.9445116747567037,3.9436007180439017,4.693836327217181,2.9437415271940486,3.6142391795439277
2.933775749853442,5.316408402445273,2.9021453133501502,3.8157234768871806,3.1144843986241924
2.9246607907148428,0.6671847757338876,3.6040959863814486,7.338198219573211,4.577992159528428
3.038692503509765,1.8298641454652094,3.021052497485874,2.8741990065601284,2.6150357921314136
3.052406237247935,4.804290115885886,1.8918863370653094,5.370693688541463,4.761157951255186
3.1671966986515683,2.102087324466689,2.590974687426929,4.094822277875499,5.772557173273409
2.959667719796641,3.3412871418743624,3.2535501791255648,3.0,3.581284471714479
2.9604402376661163,2.715329502909124,1.0525948530502607,3.1691275727218287,3.710178307956154
2.9837092600753676,4.567731636775248,5.9432703787752565,5.445930552696398,7.749325139400717
2.9516005967854566,2.031949261318182,2.8745355809454134,6.87273296406884,3.7822091853928246
2.9458304935669672,6.360003825425423,2.1877136634191734,4.096243200653989,2.203822515405421
2.9443729089664394,2.397563879393905,4.667562832245164,5.333418674568122,4.900404616376335
2.9912278133190755,4.001627183311298,2.5951237709645882,3.5195001798950667,7.2815532225576405
3.062413710956309,2.5572304611897625,4.436723340371527,1.8639566592441854,3.911481068572165
3.0418487344297844,3.0649651337062753,0.7742682246172761,4.750980105414786,2.7976532467924313
2.9557609105851474,3.445328709012733,1.6896980123588525,5.268425377102822,6.7577123850456395
3.015950918793801,3.468633182804785,2.45188845069483,3.0,2.856259570411537
3.0542336414986577,2.1662283308895134,2.7318687072914702,2.5538869527352768,4.218093830975157
2.9611792478178147,0.9997168421643456,5.889548026072818,4.01093492328245,4.238261650117467
3.026707960550527,1.399566953178491,4.559193387932716,4.095844329535929,2.8023259073201103
3.162786659033251,2.5003560357081067,3.458689496425075,3.2608836659150757,3.576878736507444
2.997470807259177,2.6791057488968404,4.030098256329923,3.5089330030261845,5.769331163506626
3.1244698434746483,3.258716648368205,3.362741918251368,3.7660396027469716,2.682536733634075
3.0107877305065207,2.130594803857239,1.3822302089472318,3.149113187137214,4.160199869483767
2.7700808036313775,2.5827318796205585,6.050198835822119,3.8696040990491234,5.316782467923273
3.006687880253252,3.2897305208237846,1.8730594566588632,6.351188846850675,3.300156019606211
2.9768735130083455,5.726631773056688,2.559218507616981,3.6397350840627603,4.732151005015439
3.071958972437284,6.089363455478118,0.4629000382456674,3.0310209855015824,5.7439556531690386
3.080074863980551,6.702506666644236,4.658605850543385,3.560477094635919,4.408311563743567
2.9844326201226896,4.523985057333817,3.1809447380737375,2.1797872903457414,4.619495960965988
2.9457003002846234,0.6608475345151774,2.7538423023617433,4.352440156937817,2.8726053625227532
2.9716024553656317,3.770918739616011,3.4139737724345522,5.091949590980455,5.503563325420055
3.054623669149833,2.9022478585258025,4.326295997848689,4.453652992037588,6.620202424516728
3.1638883489138565,1.8033397037537924,1.925681109531486,4.118853627297131,3.249472055058156
2.8970785738124065,2.1978017991537904,5.312822899351602,5.857954491248412,4.266903773873217
2.944373916428445,1.5567726927496608,3.2075289443380157,2.790589807103939,4.190402446393524
3.053544622462328,3.543052358706481,5.245992886057703,2.2475747527757566,5.506785815377217
3.066412326660967,3.3248748500010077,3.7440075123118355,4.519919753650665,6.972144034693219
2.978325242192044,3.712477661881495,3.7995199328783187,4.838360728753244,4.601095894540881
2.979762278599689,2.384517225093801,1.607704156034007,4.784682837981412,4.57784729249358
3.026356756476785,5.523519274531079,3.6519815737628356,5.574870072394599,3.9422729613090812
2.949885209452705,1.147155239746021,2.9720696865774263,5.920330360669448,5.549351213213924
3.0562529776302525,2.577401532226606,3.1897591936267293,1.9631031917135715,6.0299176125881235
2.9492845440425626,1.2999192328610771,3.8455649681944557,7.45705919829761,3.0042232704766167
3.1220130748154107,2.48365329525007,5.996541730460315,4.343566843446942,10.596694006889887
3.0479963352622486,2.794789537113413,4.197842250851226,4.147414238296797,3.468830444912536
3.110447483277638,5.571853971216276,6.200149364546673,4.145617335893894,4.336300098139365
3.058782890779311,2.837295282797105,3.411486658043888,6.065170290821767,5.461399133489248
3.031795438564815,2.3167997702175045,0.8090777760320575,2.657800306202244,3.5728471799418937
3.0180080901547006,2.1985505850626232,1.9691752304170214,4.818901237907616,2.6599426553670256
2.9299316148487025,3.8503005148251344,2.802702002950922,6.785994399496316,4.3437730888300035
2.9578381045101203,3.608445887891323,2.511976986635367,5.660221119925586,6.601914202843963
2.965206249428374,3.7989978267781677,2.6658594988573645,4.312867591472953,2.8356772727196917
3.034026991865372,3.944917485425579,1.5611670148062755,3.0,4.157803666122907
3.0839078109233644,6.615723959299075,0.712611309006804,5.030946278750168,3.5365669722293163
3.030320364562932,3.7162607072953726,3.209539380432158,6.466461038393479,5.060983598200432
3.020065928445162,0.11545627565742222,3.7454296413485455,4.24764572986904,4.87264804271557
3.122403428978293,3.618364734678437,6.264996141360983,3.0,3.4409665767945725
3.0032161675598124,5.236888757248678,4.419260933535984,3.0,3.405527911997421
3.115224364839649,3.2563549578826283,4.324244884774284,2.7629309018630375,3.798570377115329
3.0456949521578407,5.32963166430855,4.644931992451243,3.308343347268149,2.976825924722357
3.061165832312562,5.4690800284002155,5.068012324992438,3.6398369463727374,4.292898740332051
3.121688197992363,4.920282263350813,3.5395871391080007,3.024857971157658,3.488135263793355
2.9084316236260364,3.20052973254454,3.227087705740999,5.72947054463045,3.444612499655861
3.0305274224694,6.154291803504028,3.1472951062548127,3.9051925585397083,3.177707239079158
