LS,UCT,UCT VC,MENTS,MENTS VC
2.24296843154639,2.7423384830961606,0.22173537907194074,1.8718256171385619,1.1049969601463001
2.045195154101612,0.73096734705336,1.9179378950895938,2.0,0.8419021343046236
2.2144572939627416,0.0,4.932909029820881,2.324664333096857,3.7568109200695137
1.7979523072267294,0.34073349490676996,4.954772795634315,4.4371481522988026,2.899725870756198
2.015611194509971,4.610179373437503,7.941912993349525,5.366536065528037,5.079754576021842
2.1848551341889126,0.6008947215346119,3.749775282428571,1.7117523642066512,3.2151148532899327
1.7780290838172537,1.5132389857874813,3.057579275114824,2.13257290383115,0.0
1.9228521773512512,6.380630246015284,1.7718129206218016,3.3906394704110667,4.405399081815653
1.8814191877025295,2.156117935976429,2.123260535738284,4.244487809977768,3.928877505219937
1.6158645110198786,0.00797375736656214,0.0,3.769009959797785,3.486824635788258
2.158238263968222,1.067181528092572,0.0,3.273212227974808,3.2537460813744303
2.074949363824523,1.663170575197654,3.485188848171143,1.1497114789537992,6.065221807405043
1.683531266624605,2.7231649773381026,7.291418335036104,2.6193050290648205,2.8499966815690847
2.02715759626843,5.274852631296304,0.0,2.8054916437750475,6.1896238387801
1.8826915244148608,5.046151866369751,0.0,3.4577787035695327,1.9802402751488817
1.8307867166843004,0.32541050666440086,5.0891602930014415,5.24934642248176,0.0
1.9932463028649028,0.5258522468004347,6.889061061556004,3.8230767902740617,4.735361340551777
2.098903556369726,0.17389246162112393,1.1075228747564605,2.5758122131197556,2.6079161735740257
1.8989693796797915,5.828565469447181,0.0,1.7033939040948454,2.9097036922346895
1.8699777851677584,5.101472535618277,6.094309344010615,3.609293055688962,3.1871311971316754
2.0884222260864553,6.242730524626293,0.0,2.752037510591375,3.034159842127165
1.7032415425478298,0.0,0.23317156785054394,3.8105462419297584,2.141251872038117
1.9346413272306582,6.396246377439531,1.3601449576489735,2.0,6.141640038921046
2.1219524620651624,1.013132581444097,2.344460755677451,2.9390316320808267,4.490463348171396
1.7299778698881707,0.8390214345678295,2.1187370210117535,3.1502502085165673,3.16308612380854
2.151230631519681,0.7115714992410567,1.4925372261540915,3.2215911052718447,2.4119486822291343
2.0647829591203135,4.625639095289434,1.4935827034968732,3.4626328281734366,1.2618176577303366
1.7343970752805518,6.114141598533277,5.365554376994846,2.3938480380053946,3.7662120879123613
1.6531865826495988,0.0,2.8146848381900806,5.4500576587434395,2.1943407910850663
2.2065738471222787,3.926914975516107,0.0,2.2203907886677587,4.033445666777362
1.6101213962890735,7.1026802530732756,3.9648273511930316,1.5488239320075934,1.731363836337776
1.9306901022303744,1.1849823450018562,2.993411905828948,2.229388546617866,3.6358740767212154
1.7818224350737748,0.8231822656394474,0.4992947054312147,3.2527200895556376,5.177693472451175
1.8215311511534735,4.548151940245266,7.5033016794753955,0.4518135834380157,0.7668707957008056
1.7728626159233656,0.0,1.0927743815032223,1.7602319648822249,3.7483661853672245
2.227603301951805,0.7811280597332715,1.3114297635429661,0.0,2.499779135436844
2.0705142027313976,0.3726021178511818,0.0,5.186690592564017,4.969894349724643
1.755679742610641,5.8326457510971315,7.545815059401798,2.90396148785681,7.211495972336169
1.741065419417557,3.5407497438903786,0.0,2.0,3.243612911466876
1.9657193048867856,0.6239784582725196,0.0,2.0,2.8433538644408944
1.838365807540455,0.33344736359334703,0.3306659075049705,6.424609081993003,4.200767063507417
1.6735687257448881,1.0350758378063691,1.121863592777423,3.3208481798305325,2.7510955868359517
1.9393965173467962,0.9474853120261155,2.334213265128101,0.0,3.7342810664854156
1.71348662647434,0.5829991967696913,6.3955800568224515,3.3181755113821225,5.288654715510761
2.075250054607502,4.0226696429834,2.3952450283792324,5.983706715397655,2.6857374540687236
