LS,UCT,UCT VC,MENTS,MENTS VC
3.0501536859663014,3.4349285162232004,5.334911781578992,4.748181393317477,3.559413923081909
2.965763744872882,1.7301854131488978,6.251793751035679,4.047983582295107,3.96598066317158
2.939616506063223,5.5493225642037345,3.3217888563084728,6.564124666120014,10.37660706663075
2.979827763796672,8.275986045686386,2.6197229315852066,2.328219875568939,2.848090067531402
3.0991018892142077,3.6954261546565377,5.748988180686853,2.7668988086027957,4.3475622890374215
3.0015551644123812,6.238358313750519,4.242862595196927,5.855276561227148,4.975016054898486
2.8908595647572297,0.8741039731572133,4.7293101794632655,4.967150503045827,4.6406616728910866
3.1187809113415366,3.313288672829689,5.350879639044642,3.797718439238757,4.974256221429519
3.0894598038497953,3.409003578266704,3.056371505606295,5.258174267496024,3.868006688898202
2.8912238229811003,3.135058235912627,2.9889728044876858,9.19383185197088,4.111252242502115
3.023505396330376,5.40169718794443,1.9079610182755173,2.2990891902679556,5.904556666097475
3.0144970991569524,1.6877715505028918,7.660868562108426,2.8655557831598975,4.404333606214289
3.061292193716316,3.5726034166059524,2.961972903099486,6.343891141225015,5.546462728013985
2.9942848436219793,4.756895270209261,5.374206892440204,1.599137714145865,3.34277005750522
3.010103537474403,5.542328765480455,2.164069144132048,3.719495012583206,4.3278231076015174
3.0798559236796246,2.6241591601201284,3.5956091556818475,6.093425981150405,8.326285366200104
2.8343785155097927,6.175822753989003,2.2797046716359874,4.377071641114494,7.087411233447757
2.9712888752161764,1.0760399412921249,4.632984866402582,2.4072257199001434,4.2314581314536195
3.1340343974828797,8.896181998095097,8.344566315895932,4.107908307946731,5.2012714026123845
2.8920604839774198,4.278051452653752,3.481408655904863,5.946077760366499,4.374736824768005
3.0082619490142584,8.097060540399461,4.712384821809611,2.544285833627143,5.100698503836023
2.9118618204712683,3.669332726286701,5.293987081407387,5.902351125023166,3.0949776337468204
2.9764212029493913,5.501265197484143,0.8570133564354467,2.6699483425503088,4.251344644248382
3.044335296320088,7.136059460135485,3.7164459151964575,2.0528473656614876,6.5760650861078265
3.116429377599644,1.4964172483402578,3.038233964242039,5.373870609703465,2.3651689471778026
3.0709198674694056,4.7682810948470244,6.3046523522869595,5.246161490514922,4.200914082160045
2.871647593973342,3.1308911017999304,7.706240180378414,1.9901146660602071,8.245658744320272
3.0781954093977983,6.553773087236973,4.019058992738717,2.19198493131271,4.1401419900891785
3.0245634256616483,7.423467210032374,3.0928697206336366,4.17141899259968,9.215753452355777
2.919330128233781,10.321195247585266,2.910560184967861,8.47552842585937,4.798623011445487
3.053368647542198,6.7440640306764,6.311098471672928,6.679251433042461,3.4728696415508047
2.9581740801447176,4.121898001836355,4.6882498934570815,6.651408277932299,7.394599745290117
2.9561232590065534,5.127363830899187,2.9422311374067647,5.0482933921873325,3.817195041936662
2.979904858490466,6.958719937038001,2.0366295363859805,3.7455864429740924,3.2761818943397625
2.973445035309964,4.87160390178204,5.893661590090451,6.646369200505866,5.652444523917033
2.942498460799453,11.40369740443959,4.264816107590558,1.3334705150014727,3.916201173923527
2.949542375378806,0.7379611937408148,4.680420987305272,7.0851498204415595,5.545224031330463
2.963972361436412,4.655072555402253,3.1304858205280084,3.5015797262786474,4.969112740902046
2.8509398859041863,2.7429822505379544,2.0369296709791387,3.968488418796328,5.2417033091916885
3.0581414138466108,6.932176300164521,4.9479492534917,2.8296305802501314,3.2854920886711696
2.982517797914508,6.954799543468644,4.912649180828568,2.4682733559467716,10.026813605620475
2.9889365518280386,3.8294739119379546,2.288692773195221,9.56920629873749,5.354710214978477
3.099922915702722,2.740703798827547,6.623811853099323,6.937914608235257,4.661952248503262
3.1197406631213163,4.101917208074957,3.9682906467552623,4.066693194229915,6.462095381398507
3.017871502116617,5.182511711590335,3.1003040477399093,4.853706034784471,5.356556874678532
2.890630423729951,4.493352985750013,6.269263882890209,2.3430460694424493,8.34593524805542
2.9669357378252528,1.9914370444795626,1.5775120257753699,5.181388784324708,2.023544799490934
3.0227552121138106,1.218460530632819,6.126986726477179,4.594172900851895,4.133326209227537
3.0497439784795275,5.93147295113126,2.5151599480892832,6.5510981506111,9.971851892833941
3.0678425422101583,4.850597539633126,2.9727345972840444,5.950777977539845,4.148694037727248
3.1322550350764495,3.0321732427748227,6.2158977295275974,4.2789747555907525,6.29507397643907
2.797339987174643,1.552670134446866,5.778865017188375,5.839603812716664,4.535429849475401
2.8693791767013535,4.354707197179069,3.5624959408452774,5.792451646886722,4.714119121216964
3.130240551177214,3.20149010934872,1.2024702666924023,6.219866686504131,4.88428999050428
3.0998178369955776,3.174939976168911,5.94785977456351,3.9278328213267883,3.6802533267847384
3.137068220753307,4.506046249261718,0.9267635795150087,1.6235093172949382,5.199396935818523
3.0146688850333208,0.042195649703637095,0.8202954494049894,1.9460918313272844,8.744712424872015
2.9538133782691034,1.6424823453847583,5.669596610148105,4.659423521940074,6.82161214235628
3.0944875096953153,4.380179311218692,2.1846012746663197,5.410815763838963,4.214498989104149
2.891942558827533,1.9857050531103608,5.659707521496999,3.8586136971243032,6.305015199651946
3.148616260967521,3.35060464780066,4.9270084264627325,3.283364888253246,2.7337827814507154
2.861822616751778,6.055279499366145,5.0849129773463275,4.898531438759795,1.6584251565189696
2.83966786269652,4.259131181735354,4.0036320626132635,5.071022705347632,5.667753204042501
3.0452090113329793,3.382490861489277,5.3707910138064925,3.632052369421306,6.1351870649638585
3.111332925012886,4.82672813804637,5.639643282327553,6.963542661072935,4.264462098844325
2.904851410847281,2.774672173990015,5.348494735093949,4.420115498626869,5.7774239027535526
3.0354048673590035,2.2826140069770666,4.574297328622727,3.201307919740195,6.057706193267048
