LS,UCT,UCT VC,MENTS,MENTS VC
3.0028279338340593,5.030657340088423,0.6061930026602829,3.409090187033015,2.8085398281182385
3.005636469670848,5.081093772064406,0.6057004183871619,4.300666884062758,2.7293347069576983
2.943487037045536,2.153539893445104,3.8930532828824225,3.136167189539788,4.436884928713631
2.7630420787940517,3.178021894153365,5.9337398121903835,4.210750698705516,3.2591409817829575
2.904226345065378,4.205554213733906,1.296120660591093,1.0729537188256844,3.6501239510350922
2.918183201764797,0.0,3.941359184859885,5.581429769225005,5.571426731481052
2.900567748277536,3.7859403045027022,5.394312930075062,3.1473310308029046,4.073156360090246
2.906970439733576,2.9313214539785575,2.3479959868466302,4.093525237744523,4.4268935046299145
2.878899037008802,4.826492601164345,4.909983980890448,3.52267863273556,4.018831508307275
2.8466846365460157,4.95709641091992,4.1246799707818305,5.333933378448865,2.337342427517071
3.1364630836844367,0.732908884713269,5.821902875644919,4.623219105357387,3.0793207459846696
2.8928205812248082,0.9659388411527345,0.0,4.3846697452979075,2.086971746975336
2.848344591985781,0.16925157873721197,2.958715234856186,4.318525920177356,5.350561000319013
3.008097586013861,2.153450258375746,6.0545407850795465,3.9845037142729733,3.4604835965914695
2.9760911612807504,4.909803337869871,1.3077870594138634,1.9047698426217403,6.1272689604829385
2.9430527182315984,2.528142847952612,4.105740846727183,5.254491443308675,3.9019497156706713
3.035562895886695,0.35938864365767476,3.107762409196808,2.223277717363583,5.163331312155412
3.0904214729610002,0.4577096777123808,3.4958905801120403,2.6094635799087413,4.070526672218937
3.18169648657379,2.882511910990279,0.0,4.168452311754021,4.71260102744243
2.866402673775066,1.774954390467796,5.041124786744699,4.909292318738716,2.685821879803181
2.946958568154801,4.4079559701244655,2.237949788030173,3.0,3.9498800140979533
2.988979392418671,3.029403891355585,5.221812379839983,5.345508158103197,5.073876339204594
3.0967535749055743,4.524639636690601,1.4949635937245702,2.760555080613554,4.101281105807615
3.0608762109445924,0.7148865968180127,4.216373797171396,5.006025685680779,5.298557528635756
3.0649480183390767,2.708730588220992,3.991675643766527,3.34020443574474,3.770507134114763
3.100135140064129,1.8053743126239556,4.273869699686765,3.16948086341187,4.051619726377103
2.945487760929494,1.1344320088979636,4.618341582953182,5.394311115540088,5.06657333934273
3.04190678336699,4.1625758558996875,5.111342961121134,3.342395583449803,2.8533693773085984
3.1166920542028294,4.440544481758483,5.63288728566112,5.116546557816588,4.987434703687353
3.147386230593603,2.5889380474034276,5.026286081252775,4.8301836969911776,3.2024394303424693
2.9544648253110113,5.318806680093916,4.380402627195014,4.816279212017427,3.9367711060197514
3.1025459857721946,0.0,5.586271990100531,3.929555005141128,3.626301304237468
3.056547682774344,3.810214931438775,3.085028659074685,2.146751363982995,3.225033641088843
3.075977726209557,2.719708746161075,2.176794536531987,5.2368252235487525,5.254552154142141
3.0548859139220474,1.1944949969852283,3.4598946612781125,3.7797835500677026,4.3880316935654555
3.0630295811041575,2.6643208833774565,2.840282857146774,5.723198370978322,3.06837862271062
3.0599562161490663,2.276952942582935,5.860281597373229,3.364337867087052,6.021339244706134
2.938570206827049,3.8431219160538923,5.761904278951022,4.403313493395242,2.298652335957409
2.98439546657081,5.2496911220326155,5.136333665103927,4.073374978642338,4.5684547322692985
3.077445537724265,4.35063364559525,5.58383197355401,4.545898154169224,4.4199616502099115
3.021926678229886,3.481208388169345,2.44188376431599,2.6511072521604824,5.88965081881056
3.0455232507654286,2.2726123767210122,4.294373544394259,2.202124869361146,3.240004577831872
2.960582213391429,0.9968798881057799,4.640842403664229,2.4489467073711744,2.9221017073094986
2.909286427169859,1.8329404189485068,0.5445641492026798,3.178866096566111,3.3297426086165505
3.0814068155006864,3.628811268039412,5.164580752128968,1.879003532545517,4.811968287535031
3.058707174388733,3.1167119748679832,3.3944944526987504,5.342022996215783,6.097720986005035
3.0370121483743717,1.3484796218645716,0.14496319575471617,2.33366869322189,2.935680367622721
2.9112349997281135,0.6508875438532691,1.808072794453759,1.9843114183985957,3.964444891931257
2.9058650392004557,1.4128852620742363,5.757880790261797,5.086324076417551,5.9054353880578425
3.01803581065449,3.3867544007342048,5.330700984848687,5.1766403651909725,4.620617521422295
2.968297037847009,5.689854987002735,2.0726460891449365,2.9907219703919647,5.477536705558062
3.039205981306309,6.0815896400645535,1.8648814906998448,5.009416253822809,5.519603437084038
3.006324143384218,5.198315284163505,5.946206934889037,4.31662090208201,4.304628551334771
2.9541147789796005,5.3016992635003515,2.4003162171354173,4.191146711616785,3.181153512249054
